Gm3848	ENSMUSG00000085883.2		OTTMUSG00000029568.2
Pkm	ENSMUSG00000032294.17		OTTMUSG00000063298.2
Nwd1	ENSMUSG00000048148.18		OTTMUSG00000034303.3
Slc2a8	ENSMUSG00000026791.14		OTTMUSG00000012577.4
Olfr978	ENSMUSG00000044292.4		OTTMUSG00000062405.2
Gm48343	ENSMUSG00000113191.1		OTTMUSG00000066787.1
Ltf	ENSMUSG00000032496.7		OTTMUSG00000052503.6
4732419C18Rik	ENSMUSG00000097203.2		OTTMUSG00000061981.1
Senp1	ENSMUSG00000033075.17		OTTMUSG00000042971.5
Gm23105	ENSMUSG00000065653.1		
Med8	ENSMUSG00000006392.16		OTTMUSG00000008773.2
AC149091.1	ENSMUSG00000118553.1		OTTMUSG00000074877.1
Gm35963	ENSMUSG00000110212.1		OTTMUSG00000061364.1
Gm9135	ENSMUSG00000098013.1		OTTMUSG00000043252.1
Gm47338	ENSMUSG00000112548.1		OTTMUSG00000064050.1
Mpc1	ENSMUSG00000023861.17		OTTMUSG00000032995.3
Gm8304	ENSMUSG00000100894.1		OTTMUSG00000046521.1
Teddm1b	ENSMUSG00000043282.3		OTTMUSG00000049772.1
Gm48860	ENSMUSG00000114883.1		OTTMUSG00000068970.1
Gm48885	ENSMUSG00000112944.1		OTTMUSG00000067199.1
Gm25730	ENSMUSG00000095446.1		
Rpl3	ENSMUSG00000060036.14		OTTMUSG00000049399.2
A930018P22Rik	ENSMUSG00000032671.5		OTTMUSG00000014933.1
Cyp4f16	ENSMUSG00000048440.16		OTTMUSG00000036870.2
Crygf	ENSMUSG00000025945.11		OTTMUSG00000024984.3
Perm1	ENSMUSG00000078486.3		OTTMUSG00000046104.1
Snora81	ENSMUSG00000087935.1		
Gm46328	ENSMUSG00000112053.1		OTTMUSG00000065582.1
Smarce1-ps1	ENSMUSG00000094568.1		OTTMUSG00000057338.1
Mir1192	ENSMUSG00000080626.1		
Ildr1	ENSMUSG00000022900.14		OTTMUSG00000014981.2
Rpl30-ps5	ENSMUSG00000082641.1		OTTMUSG00000017457.1
Mia	ENSMUSG00000089661.9		OTTMUSG00000027206.3
Prx	ENSMUSG00000053198.14		OTTMUSG00000023418.3
2610028D06Rik	ENSMUSG00000110997.1		OTTMUSG00000063517.1
Dipk2a	ENSMUSG00000045414.7		OTTMUSG00000046987.1
Scarna3b	ENSMUSG00000088158.1		
Gm44857	ENSMUSG00000109011.1		OTTMUSG00000059718.1
Gm16437	ENSMUSG00000024761.3		OTTMUSG00000074573.1
Ggn	ENSMUSG00000031493.10		OTTMUSG00000059214.1
Gm43682	ENSMUSG00000107019.1		OTTMUSG00000055622.1
Gm6567	ENSMUSG00000108383.1		OTTMUSG00000058281.1
Gm4853	ENSMUSG00000081473.3		OTTMUSG00000017227.3
Nfia	ENSMUSG00000028565.18		OTTMUSG00000007951.3
Slc23a4	ENSMUSG00000029847.13		OTTMUSG00000022784.4
Map2k6	ENSMUSG00000020623.11		OTTMUSG00000003325.1
Olfr1162	ENSMUSG00000075139.3		OTTMUSG00000013905.6
Utp18	ENSMUSG00000054079.12		OTTMUSG00000001465.1
Gja5	ENSMUSG00000057123.14		OTTMUSG00000022046.4
Gm15917	ENSMUSG00000090034.1		OTTMUSG00000027829.1
Gm38153	ENSMUSG00000104243.1		OTTMUSG00000051281.1
Gm11659	ENSMUSG00000085134.1		OTTMUSG00000003149.1
Gm11407	ENSMUSG00000082179.1		OTTMUSG00000000806.1
Sdr39u1	ENSMUSG00000022223.9		OTTMUSG00000069758.1
Mir466b-4	ENSMUSG00000096239.1		
Gm44678	ENSMUSG00000108920.1		OTTMUSG00000059900.1
4933406M09Rik	ENSMUSG00000050526.5		OTTMUSG00000029248.4
Gins3	ENSMUSG00000031669.10		OTTMUSG00000061775.1
1700122E12Rik	ENSMUSG00000087685.1		OTTMUSG00000030029.1
Gm42933	ENSMUSG00000106189.1		OTTMUSG00000053662.1
Gm24291	ENSMUSG00000088258.1		
Gm4982	ENSMUSG00000089689.1		OTTMUSG00000034826.1
Gm8828	ENSMUSG00000105727.1		OTTMUSG00000053255.1
Gm6574	ENSMUSG00000083248.1		OTTMUSG00000019201.1
Gm15232	ENSMUSG00000084806.1		OTTMUSG00000019548.1
Gm37725	ENSMUSG00000102916.1		OTTMUSG00000051723.1
Vmn1r185	ENSMUSG00000091924.2		OTTMUSG00000037988.2
Taf5l	ENSMUSG00000038697.15		OTTMUSG00000062008.2
Gm44307	ENSMUSG00000107545.1		OTTMUSG00000057777.1
Mir5116	ENSMUSG00000092787.1		
Gm21617	ENSMUSG00000099975.1		OTTMUSG00000045574.1
Efnb2	ENSMUSG00000001300.16		OTTMUSG00000022160.3
Mink1	ENSMUSG00000020827.18		OTTMUSG00000006056.4
Mir599	ENSMUSG00000076333.1		
4930542C16Rik	ENSMUSG00000048628.5		OTTMUSG00000034632.2
Gm26336	ENSMUSG00000096324.1		
Prickle2	ENSMUSG00000030020.13		OTTMUSG00000022502.2
Gm24326	ENSMUSG00000077344.1		
Lgalsl	ENSMUSG00000042363.14		OTTMUSG00000005233.1
Gm18517	ENSMUSG00000114836.1		OTTMUSG00000068124.1
G6pc3	ENSMUSG00000034793.15		OTTMUSG00000002495.1
C330019F10Rik	ENSMUSG00000085864.1		OTTMUSG00000003661.1
Smim31	ENSMUSG00000074300.4		OTTMUSG00000046325.2
Gnpat	ENSMUSG00000031985.9		OTTMUSG00000031119.3
Sppl3	ENSMUSG00000029550.11		OTTMUSG00000014619.2
Gm42583	ENSMUSG00000106826.1		OTTMUSG00000055894.1
Gm45032	ENSMUSG00000108462.1		OTTMUSG00000058792.1
Prdm8	ENSMUSG00000035456.9		OTTMUSG00000053329.3
Gm48654	ENSMUSG00000111215.1		OTTMUSG00000063576.1
Gm34425	ENSMUSG00000111094.1		OTTMUSG00000062609.1
Gm29582	ENSMUSG00000100467.1		OTTMUSG00000049304.1
Gm4737	ENSMUSG00000048087.6		OTTMUSG00000066841.1
Phlpp2	ENSMUSG00000031732.12		OTTMUSG00000034048.1
Gm47244	ENSMUSG00000112072.1		OTTMUSG00000064864.1
Gm37686	ENSMUSG00000103025.1		OTTMUSG00000049930.1
Gm38348	ENSMUSG00000102357.1		OTTMUSG00000050356.1
Eif2ak1	ENSMUSG00000029613.15		OTTMUSG00000025503.3
Gm16129	ENSMUSG00000085290.1		OTTMUSG00000030809.2
mt-Tl2	ENSMUSG00000064366.1		
Gm12607	ENSMUSG00000083989.2		OTTMUSG00000007707.2
Gm32171	ENSMUSG00000111645.1		OTTMUSG00000062923.1
Timp3	ENSMUSG00000020044.13		OTTMUSG00000021184.3
Gm25048	ENSMUSG00000089223.1		
Gm26228	ENSMUSG00000064446.1		
Gm5743	ENSMUSG00000110479.1		OTTMUSG00000061990.1
Gm3077	ENSMUSG00000091146.1		OTTMUSG00000036667.1
Gm22024	ENSMUSG00000084682.1		
Gipc3	ENSMUSG00000034872.6		OTTMUSG00000027857.2
n-R5s127	ENSMUSG00000093960.1		
Rdh8	ENSMUSG00000053773.5		OTTMUSG00000062999.1
Gm6376	ENSMUSG00000109690.1		OTTMUSG00000060474.1
Adam3	ENSMUSG00000031553.16		OTTMUSG00000035967.3
Gm13217	ENSMUSG00000082953.3		OTTMUSG00000011005.1
Gm22080	ENSMUSG00000088216.1		
Gm24749	ENSMUSG00000088463.1		
Alg14	ENSMUSG00000039887.11		OTTMUSG00000054985.1
Gm11429	ENSMUSG00000083163.1		OTTMUSG00000000974.1
Gm48683	ENSMUSG00000114302.1		OTTMUSG00000068384.1
Gm2962	ENSMUSG00000089838.1		OTTMUSG00000029895.1
Gm5692	ENSMUSG00000101024.1		OTTMUSG00000047105.1
Gm45432	ENSMUSG00000110188.1		OTTMUSG00000061326.1
Gm20557	ENSMUSG00000102679.1		OTTMUSG00000052002.1
Gm15657	ENSMUSG00000090214.8		OTTMUSG00000024946.2
Mir3473c	ENSMUSG00000093003.1		
Gm28818	ENSMUSG00000101211.1		OTTMUSG00000049063.1
Gm12336	ENSMUSG00000085359.1		OTTMUSG00000006209.1
Gm6610	ENSMUSG00000100880.2		OTTMUSG00000045211.2
Prokr1	ENSMUSG00000049409.9		OTTMUSG00000057205.2
Pcsk1n	ENSMUSG00000039278.10		OTTMUSG00000018013.1
Gm15238	ENSMUSG00000084378.1		OTTMUSG00000019573.1
Htr4	ENSMUSG00000026322.9		OTTMUSG00000073611.1
Strc	ENSMUSG00000033498.14		OTTMUSG00000015264.4
Olfr596	ENSMUSG00000073953.4		OTTMUSG00000019046.3
Gm27490	ENSMUSG00000098436.1		
Nanos2	ENSMUSG00000051965.8		OTTMUSG00000058459.1
Gm22262	ENSMUSG00000089338.1		
Lgmn	ENSMUSG00000021190.14		OTTMUSG00000023302.1
9330188P03Rik	ENSMUSG00000115149.1		OTTMUSG00000069575.2
Gm5965	ENSMUSG00000009047.4		OTTMUSG00000074736.1
1700063H06Rik	ENSMUSG00000099266.1		OTTMUSG00000044924.1
Gm41517	ENSMUSG00000116551.1		OTTMUSG00000071897.1
Gm50251	ENSMUSG00000117839.1		OTTMUSG00000073989.1
Gm19640	ENSMUSG00000111175.1		OTTMUSG00000062816.1
Gm47072	ENSMUSG00000114229.1		OTTMUSG00000068283.1
Cyp2e1	ENSMUSG00000025479.9		OTTMUSG00000060433.1
Gm47124	ENSMUSG00000111776.1		OTTMUSG00000063846.1
Vmn1r132	ENSMUSG00000074322.5		OTTMUSG00000038171.2
AC124502.1	ENSMUSG00000118364.1		OTTMUSG00000074090.1
Gm40576	ENSMUSG00000113193.1		OTTMUSG00000066206.1
Gm49851	ENSMUSG00000117184.1		OTTMUSG00000072447.1
Gm41192	ENSMUSG00000114833.1		OTTMUSG00000068945.1
Crygn	ENSMUSG00000038135.4		OTTMUSG00000021290.1
Olfr572	ENSMUSG00000073963.3		OTTMUSG00000060108.3
Gm45015	ENSMUSG00000109368.1		OTTMUSG00000059198.1
Rp9	ENSMUSG00000032239.10		OTTMUSG00000062377.1
Gm36855	ENSMUSG00000111110.1		OTTMUSG00000063159.1
S100a8	ENSMUSG00000056054.9		OTTMUSG00000052758.1
Gm47813	ENSMUSG00000113128.1		OTTMUSG00000066348.1
Gm7393	ENSMUSG00000092577.1		OTTMUSG00000037024.1
Arf5	ENSMUSG00000020440.13		OTTMUSG00000021282.2
Gm4057	ENSMUSG00000113858.1		OTTMUSG00000067410.1
Gm12411	ENSMUSG00000081559.3		OTTMUSG00000006728.1
Abr	ENSMUSG00000017631.19		OTTMUSG00000006233.10
Ubald1	ENSMUSG00000039568.6		OTTMUSG00000027574.2
Gm18595	ENSMUSG00000093725.1		OTTMUSG00000039857.1
Defa-ps18	ENSMUSG00000074436.2		OTTMUSG00000019857.3
Srd5a1	ENSMUSG00000021594.11		OTTMUSG00000035506.3
Nepn	ENSMUSG00000038624.13		OTTMUSG00000027945.3
Gm11033	ENSMUSG00000079011.9		OTTMUSG00000034030.3
Gpr89	ENSMUSG00000028096.13		OTTMUSG00000024701.2
Gimap1	ENSMUSG00000090019.5		OTTMUSG00000026921.4
Gm12565	ENSMUSG00000081093.1		OTTMUSG00000007495.1
Haus5	ENSMUSG00000078762.10		OTTMUSG00000026178.1
Gm34408	ENSMUSG00000113005.1		OTTMUSG00000065844.1
Gm35558	ENSMUSG00000113662.1		OTTMUSG00000066276.1
Gm29302	ENSMUSG00000100817.1		OTTMUSG00000047071.1
Gm21221	ENSMUSG00000106740.1		OTTMUSG00000055478.1
Lncenc1	ENSMUSG00000078952.9		OTTMUSG00000042389.2
Gm20287	ENSMUSG00000092551.3		OTTMUSG00000037968.1
Rrbp1	ENSMUSG00000027422.15		OTTMUSG00000003227.3
Gm43021	ENSMUSG00000104691.1		OTTMUSG00000053704.1
Gm9375	ENSMUSG00000109221.1		OTTMUSG00000058928.1
4930553I04Rik	ENSMUSG00000105483.1		OTTMUSG00000055209.1
Gm14560	ENSMUSG00000083130.1		OTTMUSG00000017216.1
Gm28910	ENSMUSG00000101018.1		OTTMUSG00000048585.1
Gm13182	ENSMUSG00000082580.3		OTTMUSG00000010778.1
Phlda3	ENSMUSG00000041801.5		OTTMUSG00000022104.1
Gm43775	ENSMUSG00000107304.1		OTTMUSG00000055256.2
Gm14238	ENSMUSG00000083341.1		OTTMUSG00000016057.1
Cdh11	ENSMUSG00000031673.6		OTTMUSG00000061430.3
Gm15815	ENSMUSG00000083285.2		OTTMUSG00000026379.2
Gm45071	ENSMUSG00000108535.1		OTTMUSG00000058835.1
Gm13314	ENSMUSG00000081008.2		OTTMUSG00000051106.1
Htra3	ENSMUSG00000029096.15		OTTMUSG00000024097.3
Dhrs9	ENSMUSG00000027068.6		OTTMUSG00000012989.1
Gm5075	ENSMUSG00000105944.1		OTTMUSG00000053018.1
Olfr1152	ENSMUSG00000045225.4		OTTMUSG00000013876.4
Psmb2	ENSMUSG00000028837.8		OTTMUSG00000009281.1
Gm42205	ENSMUSG00000105222.1		OTTMUSG00000052472.1
Gm47821	ENSMUSG00000112788.1		OTTMUSG00000065723.1
5330417C22Rik	ENSMUSG00000040412.16		OTTMUSG00000007254.4
Reps1	ENSMUSG00000019854.17		OTTMUSG00000033574.7
Traj41	ENSMUSG00000076889.1		OTTMUSG00000054173.3
Gm36949	ENSMUSG00000104138.1		OTTMUSG00000048505.1
Gm38433	ENSMUSG00000106669.1		OTTMUSG00000053889.1
Sult2a2	ENSMUSG00000070811.6		OTTMUSG00000048115.1
Gm42895	ENSMUSG00000106676.1		OTTMUSG00000055976.1
Ngef	ENSMUSG00000026259.14		OTTMUSG00000036755.2
Gm23243	ENSMUSG00000094310.1		
Gm43892	ENSMUSG00000108299.1		OTTMUSG00000057316.1
Vmn1r-ps78	ENSMUSG00000095287.1		OTTMUSG00000038118.1
Gm13929	ENSMUSG00000081037.3		OTTMUSG00000015112.3
Gm22851	ENSMUSG00000095045.1		
Bpifa3	ENSMUSG00000027482.12		OTTMUSG00000016855.3
Gm37623	ENSMUSG00000103679.1		OTTMUSG00000050476.1
Gm14847	ENSMUSG00000080886.1		OTTMUSG00000018250.1
Gm5313	ENSMUSG00000097996.1		OTTMUSG00000043182.1
Gm15692	ENSMUSG00000085094.2		OTTMUSG00000025322.3
Gm19620	ENSMUSG00000105181.1		OTTMUSG00000053580.1
Gm21180	ENSMUSG00000100560.1		OTTMUSG00000046501.1
Gm29811	ENSMUSG00000106230.1		OTTMUSG00000055265.1
Gm13420	ENSMUSG00000079497.4		OTTMUSG00000012042.4
Gm12203	ENSMUSG00000081296.1		OTTMUSG00000005597.1
Vmn2r-ps19	ENSMUSG00000093975.1		OTTMUSG00000042415.1
Gm16494	ENSMUSG00000091775.2		OTTMUSG00000072214.1
Mmp27	ENSMUSG00000070323.11		OTTMUSG00000031478.2
Gm37993	ENSMUSG00000103336.1		OTTMUSG00000046282.1
Gm4935	ENSMUSG00000113405.1		OTTMUSG00000067152.1
Lca5l	ENSMUSG00000045275.16		OTTMUSG00000020059.4
Gm26358	ENSMUSG00000088840.1		
Gm8199	ENSMUSG00000082121.1		OTTMUSG00000018857.1
Mir708	ENSMUSG00000076143.1		
Akirin1-ps	ENSMUSG00000080791.1		OTTMUSG00000001031.1
Gm47193	ENSMUSG00000113124.1		OTTMUSG00000067150.1
Mir3471-2	ENSMUSG00000094253.1		
E230001N04Rik	ENSMUSG00000066170.7		OTTMUSG00000042665.2
Apom	ENSMUSG00000024391.7		OTTMUSG00000037182.1
Gm9146	ENSMUSG00000098185.1		OTTMUSG00000043185.1
Gm6525	ENSMUSG00000104043.1		OTTMUSG00000051626.1
Schip1	ENSMUSG00000027777.15		OTTMUSG00000043622.9
Pitx1	ENSMUSG00000021506.7		OTTMUSG00000037718.3
Gm18786	ENSMUSG00000117767.1		OTTMUSG00000073671.1
Gm14730	ENSMUSG00000082262.1		OTTMUSG00000017836.1
Gm24570	ENSMUSG00000096821.1		
Gm37624	ENSMUSG00000103678.1		OTTMUSG00000047743.1
Pum3	ENSMUSG00000041360.8		OTTMUSG00000073978.2
Cnnm2	ENSMUSG00000064105.13		OTTMUSG00000074278.1
Gm48359	ENSMUSG00000113171.1		OTTMUSG00000066033.1
Mir6966	ENSMUSG00000098329.1		
Gm33450	ENSMUSG00000115822.1		OTTMUSG00000069466.1
Gm14907	ENSMUSG00000083352.1		OTTMUSG00000018455.1
Crnde	ENSMUSG00000031736.11		OTTMUSG00000042411.2
Gab1	ENSMUSG00000031714.9		OTTMUSG00000061338.1
4930513N10Rik	ENSMUSG00000074136.9		OTTMUSG00000033658.2
Map2k5	ENSMUSG00000058444.8		OTTMUSG00000062570.1
Gm15016	ENSMUSG00000083223.1		OTTMUSG00000018746.1
Adcy9	ENSMUSG00000005580.11		OTTMUSG00000027177.1
Gm27153	ENSMUSG00000099013.1		OTTMUSG00000044972.1
Gm20828	ENSMUSG00000094838.2		OTTMUSG00000046775.1
Gm50242	ENSMUSG00000118281.1		OTTMUSG00000073294.1
4932435O22Rik	ENSMUSG00000062391.3		OTTMUSG00000003389.1
Gm48884	ENSMUSG00000112902.1		OTTMUSG00000065381.1
Dtnb	ENSMUSG00000071454.13		OTTMUSG00000037895.6
Gm4052	ENSMUSG00000113594.1		OTTMUSG00000067406.1
Hhex	ENSMUSG00000024986.12		OTTMUSG00000021162.5
Hoxd3	ENSMUSG00000079277.9		OTTMUSG00000045589.14
Gm24865	ENSMUSG00000076445.1		
Gm5131	ENSMUSG00000110715.1		OTTMUSG00000061779.1
Zfp715	ENSMUSG00000012640.16		OTTMUSG00000022471.2
Polr2k-ps	ENSMUSG00000082981.1		OTTMUSG00000001748.1
Dhdds	ENSMUSG00000012117.13		OTTMUSG00000009801.7
Pink1	ENSMUSG00000028756.12		OTTMUSG00000009975.1
Mir6901	ENSMUSG00000098997.1		
Lipf	ENSMUSG00000024768.5		OTTMUSG00000028348.1
Gm15591	ENSMUSG00000086237.1		OTTMUSG00000024156.1
Ighv1-73	ENSMUSG00000106599.1		OTTMUSG00000052314.1
Qsox1	ENSMUSG00000033684.14		OTTMUSG00000025411.4
Dhx58	ENSMUSG00000017830.15		OTTMUSG00000002055.1
Gm48140	ENSMUSG00000114049.1		OTTMUSG00000066591.1
Gm43857	ENSMUSG00000104548.1		OTTMUSG00000053792.1
Gm17950	ENSMUSG00000110739.1		OTTMUSG00000063039.1
Gm24951	ENSMUSG00000076136.1		
C330002G04Rik	ENSMUSG00000097930.2		OTTMUSG00000073871.1
Gm5705	ENSMUSG00000091743.2		
Gm14164	ENSMUSG00000068062.3		OTTMUSG00000015846.1
1700027F09Rik	ENSMUSG00000100911.2		OTTMUSG00000045168.2
Gm38562	ENSMUSG00000105489.1		OTTMUSG00000054262.1
Ndufa12	ENSMUSG00000020022.17		OTTMUSG00000030989.4
Nol10	ENSMUSG00000061458.9		OTTMUSG00000066812.1
Gm38235	ENSMUSG00000103291.1		OTTMUSG00000048532.1
Gm14305	ENSMUSG00000078878.9		OTTMUSG00000016251.2
Gm7115	ENSMUSG00000104082.1		OTTMUSG00000051566.1
Gjb3	ENSMUSG00000042367.12		OTTMUSG00000009382.1
Gm3033	ENSMUSG00000093887.8		OTTMUSG00000042513.1
Gm23604	ENSMUSG00000105754.1		
Tbc1d9b	ENSMUSG00000036644.15		OTTMUSG00000005576.1
Gm45714	ENSMUSG00000109866.1		OTTMUSG00000061267.1
Snord110	ENSMUSG00000080610.1		
Gm48409	ENSMUSG00000113541.1		OTTMUSG00000067534.1
Armcx2	ENSMUSG00000033436.13		OTTMUSG00000019456.4
Gm28610	ENSMUSG00000100685.1		OTTMUSG00000049647.1
Gm31343	ENSMUSG00000109515.1		OTTMUSG00000059819.1
Gm37489	ENSMUSG00000102213.1		OTTMUSG00000050259.1
Slc16a14	ENSMUSG00000026220.6		OTTMUSG00000048008.3
D330050G23Rik	ENSMUSG00000085316.1		OTTMUSG00000015248.1
Cntln	ENSMUSG00000038070.15		OTTMUSG00000006758.1
Neurod1	ENSMUSG00000034701.9		OTTMUSG00000013310.1
Dlx4os	ENSMUSG00000086552.3		OTTMUSG00000001618.3
Gm5966	ENSMUSG00000116661.1		OTTMUSG00000072058.1
Mir3080	ENSMUSG00000092751.1		
Gm23429	ENSMUSG00000084435.1		
Gm23062	ENSMUSG00000076304.1		
Lonrf1	ENSMUSG00000039633.7		OTTMUSG00000061048.2
Alkbh6	ENSMUSG00000042831.13		OTTMUSG00000026579.2
Gm28265	ENSMUSG00000101588.1		OTTMUSG00000048330.1
Scgb2b30	ENSMUSG00000099673.1		OTTMUSG00000045755.2
Gm27006	ENSMUSG00000098101.1		OTTMUSG00000043266.1
Gm42397	ENSMUSG00000109532.1		OTTMUSG00000059667.1
Gm44692	ENSMUSG00000108876.1		OTTMUSG00000059774.1
Sertm1	ENSMUSG00000056306.5		OTTMUSG00000034733.1
Rnu5g	ENSMUSG00000095892.1		
Tbc1d21	ENSMUSG00000036244.5		OTTMUSG00000063280.1
Hpcal4	ENSMUSG00000046093.9		OTTMUSG00000008935.3
Zfp964	ENSMUSG00000091764.3		OTTMUSG00000056642.1
Gm45647	ENSMUSG00000110297.1		OTTMUSG00000060943.1
Gm23345	ENSMUSG00000065751.1		
Gm28496	ENSMUSG00000101166.6		OTTMUSG00000046258.1
Olfr1360	ENSMUSG00000108534.2		OTTMUSG00000000440.3
Efcab10	ENSMUSG00000020562.7		OTTMUSG00000065320.1
Gm26320	ENSMUSG00000088367.1		
Gm29309	ENSMUSG00000100526.1		OTTMUSG00000046509.1
Gm29332	ENSMUSG00000100516.1		OTTMUSG00000047288.1
Gm21316	ENSMUSG00000101475.1		OTTMUSG00000048315.1
CT963124.1	ENSMUSG00000118452.1		OTTMUSG00000074762.1
Retnla	ENSMUSG00000061100.5		OTTMUSG00000072053.2
Gm40617	ENSMUSG00000112352.1		OTTMUSG00000064446.1
Lcn2	ENSMUSG00000026822.14		OTTMUSG00000012958.3
Gm23377	ENSMUSG00000105187.1		
Clasp1	ENSMUSG00000064302.13		OTTMUSG00000048576.20
Gm25129	ENSMUSG00000064585.1		
Gm25371	ENSMUSG00000088787.1		
Gm23392	ENSMUSG00000088205.1		
Rpl36al	ENSMUSG00000049751.6		OTTMUSG00000023813.1
Nat9	ENSMUSG00000015542.17		OTTMUSG00000003643.2
Gm7727	ENSMUSG00000112851.1		OTTMUSG00000065674.1
Gm5124	ENSMUSG00000051537.9		OTTMUSG00000017207.2
Gm49273	ENSMUSG00000115279.1		OTTMUSG00000070048.1
Gm13944	ENSMUSG00000085845.7		OTTMUSG00000015155.1
Tfec	ENSMUSG00000029553.10		OTTMUSG00000055811.1
Gm45020	ENSMUSG00000108419.1		OTTMUSG00000058719.1
Wdr59	ENSMUSG00000031959.15		OTTMUSG00000061792.1
Olfr159	ENSMUSG00000044801.1		OTTMUSG00000007134.2
Gm27952	ENSMUSG00000098314.1		
Gm41289	ENSMUSG00000115749.1		OTTMUSG00000070210.1
Gm32389	ENSMUSG00000109603.1		OTTMUSG00000060976.1
AC132410.1	ENSMUSG00000118533.1		OTTMUSG00000074935.1
Gm23824	ENSMUSG00000089366.1		
Mcpt2	ENSMUSG00000022226.6		OTTMUSG00000069777.1
Gm22227	ENSMUSG00000087981.1		
Gm43889	ENSMUSG00000108146.1		OTTMUSG00000057567.1
Gm26511	ENSMUSG00000097155.1		OTTMUSG00000063514.1
Dnase1	ENSMUSG00000005980.15		OTTMUSG00000027161.4
Ctps	ENSMUSG00000028633.7		OTTMUSG00000008810.2
Arfip2	ENSMUSG00000030881.15		OTTMUSG00000025509.3
Ang6	ENSMUSG00000072598.3		OTTMUSG00000034644.2
Fabp7	ENSMUSG00000019874.11		OTTMUSG00000035387.1
Rasl11b	ENSMUSG00000049907.8		OTTMUSG00000044476.3
Col4a5	ENSMUSG00000031274.16		OTTMUSG00000018954.7
Cd19	ENSMUSG00000030724.7		OTTMUSG00000058214.1
Gm22431	ENSMUSG00000089170.1		
Mir7094-2	ENSMUSG00000098357.1		
Gm14308	ENSMUSG00000078880.10		OTTMUSG00000016254.2
Trav13d-1	ENSMUSG00000076778.3		OTTMUSG00000015222.5
Gm23834	ENSMUSG00000077624.1		
Gm37806	ENSMUSG00000103849.1		OTTMUSG00000052114.1
Gm50006	ENSMUSG00000117586.1		OTTMUSG00000072744.1
Gm28504	ENSMUSG00000099542.1		OTTMUSG00000047975.2
Bnip2	ENSMUSG00000011958.17		OTTMUSG00000030864.1
4930503L19Rik	ENSMUSG00000044906.6		OTTMUSG00000061902.2
Tmc4	ENSMUSG00000019734.16		OTTMUSG00000027890.4
Gm8172	ENSMUSG00000082926.3		OTTMUSG00000017766.2
Ndufab1-ps	ENSMUSG00000091989.1		
Gm6164	ENSMUSG00000094298.1		OTTMUSG00000038188.2
Gm21762	ENSMUSG00000094027.2		OTTMUSG00000068156.2
Gm5458	ENSMUSG00000095024.8		OTTMUSG00000036309.2
Gm34144	ENSMUSG00000105865.2		OTTMUSG00000054637.2
Gm50254	ENSMUSG00000118007.1		OTTMUSG00000073344.1
Gm26405	ENSMUSG00000089120.1		
Gm49297	ENSMUSG00000115674.1		OTTMUSG00000069814.1
Gm15645	ENSMUSG00000086414.2		OTTMUSG00000024782.2
Gm7155	ENSMUSG00000081106.1		OTTMUSG00000017787.1
Atp5o	ENSMUSG00000022956.11		OTTMUSG00000026954.5
Gm49746	ENSMUSG00000116538.1		OTTMUSG00000071469.1
Polr2h	ENSMUSG00000021018.8		OTTMUSG00000035122.2
Gm48141	ENSMUSG00000111529.1		OTTMUSG00000062290.1
Zfp157	ENSMUSG00000036898.16		OTTMUSG00000022795.1
Gm45505	ENSMUSG00000110023.1		OTTMUSG00000061535.1
Gm37850	ENSMUSG00000102899.1		OTTMUSG00000050906.1
Gm11432	ENSMUSG00000081449.1		OTTMUSG00000000983.1
Gm6611	ENSMUSG00000091997.1		OTTMUSG00000036733.1
Gm7400	ENSMUSG00000117482.1		OTTMUSG00000072799.1
Igsf3	ENSMUSG00000042035.11		OTTMUSG00000052209.2
En1	ENSMUSG00000058665.8		OTTMUSG00000037271.2
Ccdc122	ENSMUSG00000034795.14		OTTMUSG00000027799.2
Gm5166	ENSMUSG00000082191.1		OTTMUSG00000018176.1
Gm24555	ENSMUSG00000077736.1		
Gm29646	ENSMUSG00000100003.1		OTTMUSG00000048085.2
Ano1	ENSMUSG00000031075.19		OTTMUSG00000030429.11
Gm32552	ENSMUSG00000112711.1		OTTMUSG00000064344.1
Gm44548	ENSMUSG00000109340.1		OTTMUSG00000060009.1
4930423D24Rik	ENSMUSG00000112753.1		OTTMUSG00000064281.1
Ighv1-85	ENSMUSG00000096150.1		OTTMUSG00000052452.1
Gm10198	ENSMUSG00000067122.2		
Gm11878	ENSMUSG00000081810.1		OTTMUSG00000004750.1
Gm19015	ENSMUSG00000098524.1		OTTMUSG00000044560.1
Gm43970	ENSMUSG00000107699.1		OTTMUSG00000056942.1
E130018O15Rik	ENSMUSG00000055944.3		OTTMUSG00000044398.1
Brf1	ENSMUSG00000011158.8		OTTMUSG00000066124.2
Gm10545	ENSMUSG00000073594.3		OTTMUSG00000050624.1
Mrgprc7-ps	ENSMUSG00000102068.1		OTTMUSG00000046561.1
Gm47614	ENSMUSG00000112337.1		OTTMUSG00000064716.1
Gm9343	ENSMUSG00000109409.1		OTTMUSG00000059004.1
Dnajb12	ENSMUSG00000020109.13		OTTMUSG00000034094.1
Tmem191c	ENSMUSG00000055692.21		OTTMUSG00000028710.5
Gm34767	ENSMUSG00000103242.1		OTTMUSG00000050546.1
Gm31267	ENSMUSG00000112016.1		OTTMUSG00000064157.1
Nr1h2	ENSMUSG00000060601.13		OTTMUSG00000023074.3
Olfr1284	ENSMUSG00000108931.2		OTTMUSG00000015072.5
Gm44716	ENSMUSG00000109358.1		OTTMUSG00000059865.1
