AL161729.3	ENSG00000271384.1		OTTHUMG00000185269.1
SNORA23	ENSG00000201998.1	HGNC:32613	
MIR8077	ENSG00000277533.1	HGNC:50266	
CNTD2	ENSG00000105219.10	HGNC:25805	OTTHUMG00000160481.5
COPS8P3	ENSG00000254697.1	HGNC:45271	OTTHUMG00000166759.1
LY6G6D	ENSG00000244355.7	HGNC:13935	OTTHUMG00000137370.5
AC024085.1	ENSG00000270992.1		OTTHUMG00000184430.1
RASGEF1B	ENSG00000138670.17	HGNC:24881	OTTHUMG00000160890.7
Y_RNA	ENSG00000223300.1		
UBE2V1P2	ENSG00000214192.3	HGNC:32648	OTTHUMG00000157118.1
SNORD52	ENSG00000201754.1	HGNC:10202	
BNIP3P11	ENSG00000271550.1	HGNC:49724	OTTHUMG00000184529.1
ALDH18A1	ENSG00000059573.9	HGNC:9722	OTTHUMG00000018815.3
AC026462.2	ENSG00000260393.1		OTTHUMG00000173225.1
SKAP1-AS1	ENSG00000263787.1	HGNC:53166	OTTHUMG00000178825.1
NCSTNP1	ENSG00000219592.2	HGNC:39606	OTTHUMG00000078705.2
ATOX1	ENSG00000177556.12	HGNC:798	OTTHUMG00000163499.5
AC066614.1	ENSG00000287596.1		OTTHUMG00000195881.1
AC006450.1	ENSG00000231227.1		OTTHUMG00000020646.1
AC108673.3	ENSG00000273437.1		OTTHUMG00000185974.1
AC006349.1	ENSG00000258513.1		OTTHUMG00000171205.1
CDK8P2	ENSG00000227368.1	HGNC:52296	OTTHUMG00000153324.1
GANAB	ENSG00000089597.18	HGNC:4138	OTTHUMG00000167696.7
PTGDR	ENSG00000168229.4	HGNC:9591	OTTHUMG00000140299.3
OR4C50P	ENSG00000237610.1	HGNC:31274	OTTHUMG00000154323.1
MIR4307	ENSG00000265165.1	HGNC:38257	
MIR4447	ENSG00000265433.1	HGNC:41850	
SNORD115-28	ENSG00000200801.1	HGNC:33047	
RPL10AP5	ENSG00000235467.1	HGNC:36770	OTTHUMG00000039858.1
AC106754.1	ENSG00000260761.1		OTTHUMG00000161957.2
CENPQ	ENSG00000031691.7	HGNC:21347	OTTHUMG00000014815.3
AC010132.2	ENSG00000234983.1		OTTHUMG00000155179.1
IGHG1	ENSG00000211896.7	HGNC:5525	OTTHUMG00000152495.2
AL627232.1	ENSG00000287274.1		OTTHUMG00000195004.1
LHFPL2	ENSG00000145685.14	HGNC:6588	OTTHUMG00000107579.6
PNLDC1	ENSG00000146453.13	HGNC:21185	OTTHUMG00000015941.4
SCG2	ENSG00000171951.5	HGNC:10575	OTTHUMG00000133166.5
PLEKHA8P1	ENSG00000134297.6	HGNC:30222	OTTHUMG00000168776.2
ATE1	ENSG00000107669.17	HGNC:782	OTTHUMG00000019178.2
AC007216.1	ENSG00000260488.1		OTTHUMG00000172962.1
MATR3	ENSG00000015479.19	HGNC:6912	OTTHUMG00000129229.7
CLTA	ENSG00000122705.17	HGNC:2090	OTTHUMG00000019896.5
SDC2	ENSG00000169439.12	HGNC:10659	OTTHUMG00000164689.6
Y_RNA	ENSG00000206840.1		
AP002833.1	ENSG00000254938.1		OTTHUMG00000165809.1
AL138954.1	ENSG00000286929.1		OTTHUMG00000193889.1
SLC6A8	ENSG00000130821.16	HGNC:11055	OTTHUMG00000024208.4
MIR944	ENSG00000216058.1	HGNC:33690	
RPL7P53	ENSG00000237475.2	HGNC:36831	OTTHUMG00000021834.2
AL024498.1	ENSG00000272097.2		OTTHUMG00000185674.2
AP001476.2	ENSG00000226115.1		OTTHUMG00000090439.1
AC142116.2	ENSG00000286515.1		OTTHUMG00000195701.1
CPTP	ENSG00000224051.7	HGNC:28116	OTTHUMG00000003171.4
TRBV24OR9-2	ENSG00000215206.5	HGNC:12204	OTTHUMG00000152869.1
NPM1P28	ENSG00000240804.1	HGNC:45207	OTTHUMG00000159461.1
CRADD	ENSG00000169372.13	HGNC:2340	OTTHUMG00000170322.3
AC108727.1	ENSG00000248773.1		OTTHUMG00000160261.1
AC018647.3	ENSG00000287032.1		OTTHUMG00000195117.1
ARHGDIA	ENSG00000141522.12	HGNC:678	OTTHUMG00000178352.4
COL6A2	ENSG00000142173.15	HGNC:2212	OTTHUMG00000090489.7
RENBP	ENSG00000102032.13	HGNC:9959	OTTHUMG00000024224.10
PSMC6	ENSG00000100519.12	HGNC:9553	OTTHUMG00000152333.9
AC122685.1	ENSG00000258763.5		OTTHUMG00000170899.2
LINC01343	ENSG00000237290.2	HGNC:50553	OTTHUMG00000000479.2
AL161757.4	ENSG00000258776.1		OTTHUMG00000171305.1
SNORD27	ENSG00000252128.1		
RPEP1	ENSG00000250732.1	HGNC:44520	OTTHUMG00000162552.1
AL122020.1	ENSG00000213315.5		OTTHUMG00000158116.1
AC121342.1	ENSG00000233403.1		OTTHUMG00000021281.1
RN7SL118P	ENSG00000266420.2	HGNC:46134	
SEPTIN14P17	ENSG00000274886.1	HGNC:51703	OTTHUMG00000187550.1
SNORA70D	ENSG00000263666.1	HGNC:34356	
AL109930.1	ENSG00000271774.1		OTTHUMG00000185603.1
GTF3C2	ENSG00000115207.13	HGNC:4665	OTTHUMG00000097785.9
SPOCK3	ENSG00000196104.11	HGNC:13565	OTTHUMG00000161190.4
PCDHA9	ENSG00000204961.6	HGNC:8675	OTTHUMG00000163373.3
LIG1	ENSG00000105486.14	HGNC:6598	OTTHUMG00000183187.3
ORC2	ENSG00000115942.9	HGNC:8488	OTTHUMG00000132783.25
NCBP2AS2	ENSG00000270170.2	HGNC:25121	OTTHUMG00000184107.3
RPL13AP17	ENSG00000231322.5	HGNC:36167	OTTHUMG00000155514.2
OR8B1P	ENSG00000227737.3	HGNC:8470	OTTHUMG00000154392.2
AC135279.3	ENSG00000256293.2		OTTHUMG00000168783.2
TP53I11	ENSG00000175274.18	HGNC:16842	OTTHUMG00000165714.4
SAC3D1	ENSG00000168061.15	HGNC:30179	OTTHUMG00000165594.3
ZSCAN22	ENSG00000182318.6	HGNC:4929	OTTHUMG00000183463.2
AC026362.2	ENSG00000280381.1		OTTHUMG00000168848.1
AL109811.3	ENSG00000277726.4		OTTHUMG00000186566.4
SUCLG2	ENSG00000172340.14	HGNC:11450	OTTHUMG00000158740.1
SNORD35B	ENSG00000200530.1	HGNC:17365	
RNU6-128P	ENSG00000206703.1	HGNC:47091	
RN7SL417P	ENSG00000244056.3	HGNC:46433	
SMAD4	ENSG00000141646.13	HGNC:6770	OTTHUMG00000132696.9
AC021749.1	ENSG00000270588.1		OTTHUMG00000184766.1
Y_RNA	ENSG00000222394.2		
ANKRD20A19P	ENSG00000196593.9	HGNC:42737	OTTHUMG00000016572.3
MIR4503	ENSG00000266327.1	HGNC:41675	
OR2M7	ENSG00000177186.3	HGNC:19594	OTTHUMG00000040461.2
AC138647.1	ENSG00000226490.2		OTTHUMG00000156281.3
DUXAP6	ENSG00000258726.1	HGNC:32185	OTTHUMG00000171701.1
SETSIP	ENSG00000230667.5	HGNC:42937	OTTHUMG00000010287.4
ARHGAP26-IT1	ENSG00000230789.1	HGNC:41429	OTTHUMG00000067192.1
AC012065.4	ENSG00000270100.1		OTTHUMG00000183969.1
AC090424.1	ENSG00000256630.1		OTTHUMG00000168436.1
TSPAN31	ENSG00000135452.10	HGNC:10539	OTTHUMG00000170381.3
AC007269.1	ENSG00000287184.1		OTTHUMG00000193982.1
RNF144B	ENSG00000137393.9	HGNC:21578	OTTHUMG00000014322.2
C20orf141	ENSG00000258713.2	HGNC:16134	OTTHUMG00000031707.3
LINC01270	ENSG00000203999.9	HGNC:27658	OTTHUMG00000032719.15
AL450336.1	ENSG00000270521.1		OTTHUMG00000184588.2
AC007389.2	ENSG00000223739.1		OTTHUMG00000152795.1
BCRP7	ENSG00000215544.6	HGNC:39075	OTTHUMG00000030708.4
MIR208A	ENSG00000199157.2	HGNC:31585	
AC004840.2	ENSG00000271163.1		OTTHUMG00000184629.1
AL139806.1	ENSG00000220291.1		OTTHUMG00000015131.1
LINC01921	ENSG00000223874.2	HGNC:52740	OTTHUMG00000155310.2
PIH1D2	ENSG00000150773.10	HGNC:25210	OTTHUMG00000166925.4
PRR16	ENSG00000184838.15	HGNC:29654	OTTHUMG00000128903.5
AL590004.3	ENSG00000260604.2		OTTHUMG00000175886.3
ZNF646	ENSG00000167395.10	HGNC:29004	OTTHUMG00000047355.3
SEPSECS	ENSG00000109618.12	HGNC:30605	OTTHUMG00000128563.5
LINC01106	ENSG00000175772.11	HGNC:26769	OTTHUMG00000155034.4
DGCR6L	ENSG00000128185.10	HGNC:18551	OTTHUMG00000150583.4
PDE4A	ENSG00000065989.16	HGNC:8780	OTTHUMG00000180411.6
CXCR2P1	ENSG00000229754.1	HGNC:6028	OTTHUMG00000155244.1
MIR6760	ENSG00000273700.1	HGNC:49955	
CCDC159	ENSG00000183401.12	HGNC:26996	OTTHUMG00000182022.4
RPS24P6	ENSG00000233158.1	HGNC:36240	OTTHUMG00000155141.1
GABRA3	ENSG00000011677.13	HGNC:4077	OTTHUMG00000024183.4
SNORA9	ENSG00000277184.1	HGNC:32597	
HEATR5B	ENSG00000008869.12	HGNC:29273	OTTHUMG00000152158.2
AC016769.5	ENSG00000286456.1		OTTHUMG00000194465.1
GLS2	ENSG00000135423.13	HGNC:29570	OTTHUMG00000140379.4
AC013429.1	ENSG00000234658.1		OTTHUMG00000155874.3
AC073912.3	ENSG00000279650.1		OTTHUMG00000168364.1
RPL31P2	ENSG00000230837.1	HGNC:16575	OTTHUMG00000032276.1
IGLV2-5	ENSG00000253234.1	HGNC:5894	OTTHUMG00000151216.1
AC097480.2	ENSG00000286141.1		OTTHUMG00000192918.1
AL928921.1	ENSG00000235263.1		OTTHUMG00000001278.1
AC104012.1	ENSG00000253287.1		OTTHUMG00000164488.1
AC011997.2	ENSG00000286020.1		OTTHUMG00000193140.2
AL390119.1	ENSG00000225487.2		OTTHUMG00000034480.2
IQCF2	ENSG00000184345.5	HGNC:31815	OTTHUMG00000156914.3
SNRPGP1	ENSG00000258577.1	HGNC:20033	OTTHUMG00000170979.1
VTI1BP2	ENSG00000213434.2	HGNC:43728	OTTHUMG00000160629.1
C10orf120	ENSG00000183559.12	HGNC:25707	OTTHUMG00000019187.2
LINC02843	ENSG00000228189.5	HGNC:27847	OTTHUMG00000020171.15
RPL7P8	ENSG00000235045.2	HGNC:35914	OTTHUMG00000011636.2
Metazoa_SRP	ENSG00000274742.1		
MMAA	ENSG00000151611.16	HGNC:18871	OTTHUMG00000161369.8
ADAM18	ENSG00000168619.16	HGNC:196	OTTHUMG00000164040.3
MCHR2-AS1	ENSG00000229315.7	HGNC:48980	OTTHUMG00000015271.10
AGAP1	ENSG00000157985.19	HGNC:16922	OTTHUMG00000133293.7
SNORD115-20	ENSG00000201969.1	HGNC:33039	
Z83844.2	ENSG00000233360.4		OTTHUMG00000150662.1
AC099063.1	ENSG00000237568.1		OTTHUMG00000010124.1
AC092954.1	ENSG00000272797.1		OTTHUMG00000186053.1
ARHGAP29-AS1	ENSG00000226835.3	HGNC:54311	OTTHUMG00000010648.14
AL133390.1	ENSG00000287513.1		OTTHUMG00000193880.1
AL121652.1	ENSG00000273165.1		OTTHUMG00000185839.1
AC090735.1	ENSG00000253784.1		OTTHUMG00000164520.1
AC074044.1	ENSG00000272844.1		OTTHUMG00000185925.2
RNY3P11	ENSG00000201023.1	HGNC:50887	
OIT3	ENSG00000138315.13	HGNC:29953	OTTHUMG00000018444.2
AC103955.1	ENSG00000286927.1		OTTHUMG00000195644.1
AC011476.1	ENSG00000243494.1		OTTHUMG00000158316.1
FER1L4	ENSG00000088340.16	HGNC:15801	OTTHUMG00000032354.12
AL161785.1	ENSG00000224307.2		OTTHUMG00000020775.3
AC110285.6	ENSG00000279692.1		OTTHUMG00000176097.1
TOR4A	ENSG00000198113.3	HGNC:25981	OTTHUMG00000131779.2
FAM230B	ENSG00000215498.9	HGNC:32943	OTTHUMG00000150782.3
Y_RNA	ENSG00000201724.1		
EIF4EBP2	ENSG00000148730.7	HGNC:3289	OTTHUMG00000018409.2
ZDHHC17	ENSG00000186908.14	HGNC:18412	OTTHUMG00000169917.2
RPS2P48	ENSG00000233380.1	HGNC:35985	OTTHUMG00000132351.1
EFCAB11	ENSG00000140025.16	HGNC:20357	OTTHUMG00000148671.4
C20orf27	ENSG00000101220.17	HGNC:15873	OTTHUMG00000031753.2
HMGB1P12	ENSG00000223904.2	HGNC:13317	OTTHUMG00000022205.2
ARNTL2	ENSG00000029153.14	HGNC:18984	OTTHUMG00000169257.2
NRIP3	ENSG00000175352.11	HGNC:1167	OTTHUMG00000165680.3
TXNDC16	ENSG00000087301.9	HGNC:19965	OTTHUMG00000171103.4
AC005225.4	ENSG00000279026.1		OTTHUMG00000172970.1
NOP10	ENSG00000182117.5	HGNC:14378	OTTHUMG00000129440.3
AC243585.1	ENSG00000274244.1		OTTHUMG00000188477.1
AC091135.1	ENSG00000267428.2		OTTHUMG00000179889.2
AC138655.1	ENSG00000235760.4		OTTHUMG00000151664.6
MIR5684	ENSG00000263800.1	HGNC:43544	
DERA	ENSG00000023697.13	HGNC:24269	OTTHUMG00000165537.4
SVOP	ENSG00000166111.10	HGNC:25417	OTTHUMG00000169432.5
AL357093.2	ENSG00000258752.2		OTTHUMG00000170970.2
AC102945.2	ENSG00000279041.1		OTTHUMG00000163910.1
AP005131.5	ENSG00000267694.1		OTTHUMG00000181955.1
LAMTOR5-AS1	ENSG00000224699.9	HGNC:40823	OTTHUMG00000019824.13
MIR627	ENSG00000207712.1	HGNC:32883	
ARRDC3-AS1	ENSG00000281357.3	HGNC:44145	OTTHUMG00000189546.2
NSUN5	ENSG00000130305.17	HGNC:16385	OTTHUMG00000129869.4
LINC01603	ENSG00000253479.6	HGNC:51652	OTTHUMG00000165095.7
LINC00536	ENSG00000249917.3	HGNC:43645	OTTHUMG00000164936.3
KCNIP3	ENSG00000115041.13	HGNC:15523	OTTHUMG00000130392.5
AL356750.1	ENSG00000279149.1		OTTHUMG00000187210.1
PGM1	ENSG00000079739.17	HGNC:8905	OTTHUMG00000008968.5
DDX11L1	ENSG00000223972.5	HGNC:37102	OTTHUMG00000000961.2
KRTAP3-2	ENSG00000212900.3	HGNC:16779	OTTHUMG00000133581.2
AC079907.2	ENSG00000258308.6		OTTHUMG00000170475.2
AC003072.1	ENSG00000250318.1		OTTHUMG00000151111.1
STX19	ENSG00000178750.3	HGNC:19300	OTTHUMG00000159013.2
LINC02427	ENSG00000271538.6	HGNC:53358	OTTHUMG00000185265.4
AL450468.1	ENSG00000235005.1		OTTHUMG00000011641.1
Y_RNA	ENSG00000207438.1		
VCPKMT	ENSG00000100483.14	HGNC:20352	OTTHUMG00000029531.7
MEIS1-AS3	ENSG00000226819.1	HGNC:40369	OTTHUMG00000152832.2
IGHV7-4-1	ENSG00000282122.1	HGNC:5665	OTTHUMG00000191141.2
NUP210P1	ENSG00000198284.9	HGNC:27399	OTTHUMG00000159577.1
PHBP15	ENSG00000262648.1	HGNC:39294	OTTHUMG00000188290.1
C3P1	ENSG00000167798.17	HGNC:34414	OTTHUMG00000158555.2
KLHL13	ENSG00000003096.14	HGNC:22931	OTTHUMG00000022252.4
AC005972.2	ENSG00000272164.1		OTTHUMG00000185382.1
RNA5SP105	ENSG00000212425.1	HGNC:42903	
TRAV13-1	ENSG00000211788.2	HGNC:12108	OTTHUMG00000168993.2
HIST1H2AD	ENSG00000196866.2	HGNC:4729	OTTHUMG00000014437.2
AL606490.3	ENSG00000230100.1		OTTHUMG00000021486.1
AL353689.1	ENSG00000228525.1		OTTHUMG00000037617.1
SLC24A1	ENSG00000074621.14	HGNC:10975	OTTHUMG00000167960.6
AC026414.1	ENSG00000249153.1		OTTHUMG00000162794.1
LINC00993	ENSG00000235687.9	HGNC:48948	OTTHUMG00000017970.2
MTND4LP31	ENSG00000248259.1	HGNC:52171	OTTHUMG00000162343.2
RPL21P65	ENSG00000216977.1	HGNC:36017	OTTHUMG00000015303.1
SERPINB12	ENSG00000166634.6	HGNC:14220	OTTHUMG00000132789.3
AP000873.1	ENSG00000241020.1		OTTHUMG00000158433.1
RNU6-924P	ENSG00000199796.1	HGNC:47887	
SUPT20HL2	ENSG00000223611.5	HGNC:31797	OTTHUMG00000021265.1
WNT5B	ENSG00000111186.13	HGNC:16265	OTTHUMG00000090375.4
AL352979.2	ENSG00000258985.1		OTTHUMG00000171154.1
AC092593.2	ENSG00000251373.1		OTTHUMG00000160343.1
AC013286.1	ENSG00000230575.1		OTTHUMG00000018530.1
AC009435.1	ENSG00000253880.1		OTTHUMG00000163616.1
MRPS35P3	ENSG00000270192.1	HGNC:29770	OTTHUMG00000184649.1
SFTPB	ENSG00000168878.18	HGNC:10801	OTTHUMG00000130181.7
PABPC5	ENSG00000174740.8	HGNC:13629	OTTHUMG00000021959.2
AC021506.1	ENSG00000266460.1		OTTHUMG00000179128.1
AC073840.1	ENSG00000286035.1		OTTHUMG00000192940.1
AL121897.1	ENSG00000287850.1		OTTHUMG00000195173.1
MIR1238	ENSG00000221410.1	HGNC:33933	
AC010974.1	ENSG00000230065.1		OTTHUMG00000153645.1
AC009039.2	ENSG00000279779.1		OTTHUMG00000173234.1
AC079779.1	ENSG00000227061.2		OTTHUMG00000151377.3
MIR3977	ENSG00000283359.1	HGNC:41721	
DSTNP4	ENSG00000215034.4	HGNC:44548	OTTHUMG00000156247.1
F10	ENSG00000126218.12	HGNC:3528	OTTHUMG00000017374.8
LINC02794	ENSG00000226133.6	HGNC:54318	OTTHUMG00000007952.2
RNU6-158P	ENSG00000252913.1	HGNC:47121	
HR	ENSG00000168453.15	HGNC:5172	OTTHUMG00000097089.5
RNU6-1240P	ENSG00000202025.1	HGNC:48203	
FP236383.13	ENSG00000286267.1		OTTHUMG00000193757.1
Y_RNA	ENSG00000206719.1		
GLI4	ENSG00000250571.7	HGNC:4320	OTTHUMG00000164952.8
AC145207.3	ENSG00000262831.1		OTTHUMG00000177880.1
KRTAP5-9	ENSG00000254997.3	HGNC:23604	OTTHUMG00000167263.2
AC004241.4	ENSG00000277173.1		OTTHUMG00000187440.1
MFSD9	ENSG00000135953.11	HGNC:28158	OTTHUMG00000130781.4
IQCD	ENSG00000166578.10	HGNC:25168	OTTHUMG00000169659.2
RNU6ATAC14P	ENSG00000252027.1	HGNC:46913	
MTND4P4	ENSG00000225295.1	HGNC:42191	OTTHUMG00000156690.1
AL449105.5	ENSG00000285370.1		OTTHUMG00000192500.1
HNRNPABP1	ENSG00000255734.1	HGNC:48744	OTTHUMG00000168406.1
RNU6-529P	ENSG00000200253.1	HGNC:47492	
RN7SL563P	ENSG00000239211.3	HGNC:46579	
OR10AF1P	ENSG00000255416.1	HGNC:19606	OTTHUMG00000166822.1
LINC00226	ENSG00000276210.2	HGNC:20168	OTTHUMG00000152078.5
NTSR1	ENSG00000101188.5	HGNC:8039	OTTHUMG00000032932.2
LINC01177	ENSG00000261397.1	HGNC:49549	OTTHUMG00000177056.1
AL133406.1	ENSG00000216639.1		OTTHUMG00000015295.1
TYRP1	ENSG00000107165.13	HGNC:12450	OTTHUMG00000021034.7
PINLYP	ENSG00000234465.11	HGNC:44206	OTTHUMG00000175560.5
OR10J6P	ENSG00000158731.2	HGNC:14994	OTTHUMG00000035346.1
MIR6867	ENSG00000274621.1	HGNC:50134	
Metazoa_SRP	ENSG00000273886.1		
RPL23AP73	ENSG00000244283.1	HGNC:36443	OTTHUMG00000157675.1
SMARCAD1	ENSG00000163104.17	HGNC:18398	OTTHUMG00000130971.12
RNU6-354P	ENSG00000206589.1	HGNC:47317	
AC113615.1	ENSG00000251408.1		OTTHUMG00000160217.1
AC009237.13	ENSG00000271003.1		OTTHUMG00000184279.1
AC098825.1	ENSG00000287375.1		OTTHUMG00000194273.1
ATP6V1B1-AS1	ENSG00000239322.1	HGNC:51118	OTTHUMG00000153727.2
SLC35E2B	ENSG00000189339.12	HGNC:33941	OTTHUMG00000078639.4
CCNB1IP1	ENSG00000100814.18	HGNC:19437	OTTHUMG00000029509.6
AL353135.2	ENSG00000288009.1		OTTHUMG00000195431.1
MTCO3P22	ENSG00000270388.1	HGNC:52125	OTTHUMG00000185132.1
DNASE1L3	ENSG00000163687.14	HGNC:2959	OTTHUMG00000159153.5
MIR4784	ENSG00000284149.1	HGNC:41580	
SLC25A5P4	ENSG00000234421.2	HGNC:35471	OTTHUMG00000016989.1
DMAP1	ENSG00000178028.14	HGNC:18291	OTTHUMG00000007577.5
AL157832.1	ENSG00000227374.1		OTTHUMG00000019263.1
PGAM2	ENSG00000164708.6	HGNC:8889	OTTHUMG00000155355.2
AC011369.1	ENSG00000253925.1		OTTHUMG00000162967.1
GTF3AP5	ENSG00000225816.1	HGNC:49748	OTTHUMG00000152478.1
RNU4-4P	ENSG00000201458.1	HGNC:10197	
KNOP1P5	ENSG00000250563.1	HGNC:48923	OTTHUMG00000160537.1
AC133485.4	ENSG00000260649.1		OTTHUMG00000176566.1
AC105031.1	ENSG00000253581.1		OTTHUMG00000164606.1
SLC22A2	ENSG00000112499.13	HGNC:10966	OTTHUMG00000015950.2
AL161891.1	ENSG00000276672.1		OTTHUMG00000187333.1
AC007685.1	ENSG00000182888.5		OTTHUMG00000021085.2
AC125336.1	ENSG00000251588.2		OTTHUMG00000160370.2
AC008626.2	ENSG00000279966.2		OTTHUMG00000191388.1
AL354714.2	ENSG00000213080.3		OTTHUMG00000028599.1
HNRNPA3P9	ENSG00000270903.1	HGNC:48755	OTTHUMG00000184829.1
IGLV3-2	ENSG00000253963.1	HGNC:5904	OTTHUMG00000151212.1
RNA5SP363	ENSG00000201942.1	HGNC:43263	
AC008147.1	ENSG00000257256.1		OTTHUMG00000170102.1
RNU6-1162P	ENSG00000207172.1	HGNC:48125	
NDUFB4P9	ENSG00000249754.2	HGNC:45257	OTTHUMG00000161375.2
AC106748.1	ENSG00000249977.1		OTTHUMG00000162698.1
ERN2	ENSG00000134398.15	HGNC:16942	OTTHUMG00000177020.6
AL356276.1	ENSG00000227217.1		OTTHUMG00000019395.2
C19orf12	ENSG00000131943.17	HGNC:25443	OTTHUMG00000149838.6
SEC22B2	ENSG00000274423.1	HGNC:53890	OTTHUMG00000013745.8
POGLUT3	ENSG00000178202.13	HGNC:28496	OTTHUMG00000166535.2
AC025423.1	ENSG00000256325.1		OTTHUMG00000169168.1
MRPL39	ENSG00000154719.13	HGNC:14027	OTTHUMG00000078371.4
AC073387.1	ENSG00000230192.1		OTTHUMG00000155013.2
ZP1	ENSG00000149506.11	HGNC:13187	OTTHUMG00000167797.2
AL731575.1	ENSG00000224500.1		OTTHUMG00000018538.1
OR2I1P	ENSG00000237988.5	HGNC:8258	OTTHUMG00000031230.4
VPS53	ENSG00000141252.20	HGNC:25608	OTTHUMG00000177441.12
RNU6-720P	ENSG00000252172.1	HGNC:47683	
AC008750.5	ENSG00000268520.1		OTTHUMG00000182904.1
AL592146.1	ENSG00000261065.1		OTTHUMG00000036063.1
H2AFZP5	ENSG00000234612.1	HGNC:38018	OTTHUMG00000018546.1
MTND1P30	ENSG00000238047.1	HGNC:42079	OTTHUMG00000021652.1
AC026748.1	ENSG00000279908.1		OTTHUMG00000173424.1
AC005726.5	ENSG00000265287.2		OTTHUMG00000179343.2
AL136040.2	ENSG00000286686.1		OTTHUMG00000194882.1
PDZRN4	ENSG00000165966.16	HGNC:30552	OTTHUMG00000169364.4
AC109449.1	ENSG00000259940.2		OTTHUMG00000177038.2
LINC00581	ENSG00000280989.2	HGNC:43840	OTTHUMG00000193737.1
GPSM2	ENSG00000121957.14	HGNC:29501	OTTHUMG00000011730.5
RNVU1-19	ENSG00000275538.1	HGNC:48324	
AC008676.3	ENSG00000285868.1		OTTHUMG00000193404.1
BPHL	ENSG00000137274.13	HGNC:1094	OTTHUMG00000014140.7
AC007351.3	ENSG00000274230.1		
LINC01705	ENSG00000232679.2	HGNC:52493	OTTHUMG00000037425.3
CMA1	ENSG00000092009.10	HGNC:2097	OTTHUMG00000140181.2
RN7SL811P	ENSG00000265439.2	HGNC:46827	
CYCSP26	ENSG00000254601.1	HGNC:24400	OTTHUMG00000167387.1
CYP51A1P1	ENSG00000241095.1	HGNC:20245	OTTHUMG00000158947.1
FAM138C	ENSG00000218839.5	HGNC:32333	OTTHUMG00000019422.4
AL121872.1	ENSG00000225012.5		OTTHUMG00000021953.1
MYH6	ENSG00000197616.12	HGNC:7576	OTTHUMG00000028753.6
AC138701.2	ENSG00000258463.1		OTTHUMG00000171715.1
ATPAF2	ENSG00000171953.16	HGNC:18802	OTTHUMG00000059354.10
SH3RF3-AS1	ENSG00000259863.1	HGNC:44168	OTTHUMG00000153437.1
MRLN	ENSG00000227877.7	HGNC:48649	OTTHUMG00000018282.9
VN1R42P	ENSG00000223476.1	HGNC:37362	OTTHUMG00000156629.1
AC096576.6	ENSG00000286318.1		OTTHUMG00000195530.1
AP003122.1	ENSG00000204456.4		OTTHUMG00000167630.1
SNORD3D	ENSG00000277947.1	HGNC:33192	
GDF2	ENSG00000263761.3	HGNC:4217	OTTHUMG00000188320.2
Z98747.1	ENSG00000227169.2		OTTHUMG00000000646.2
AC090877.1	ENSG00000259392.2		OTTHUMG00000172232.2
AL713851.2	ENSG00000237500.1		OTTHUMG00000017550.1
SNORD114-18	ENSG00000202142.1	HGNC:33006	
SALRNA2	ENSG00000280515.1	HGNC:49003	OTTHUMG00000189722.1
MIR1-1HG	ENSG00000174407.13	HGNC:16159	OTTHUMG00000048000.1
SNORA73	ENSG00000253090.2		
AC005703.2	ENSG00000237377.2		OTTHUMG00000058964.2
PLK4	ENSG00000142731.11	HGNC:11397	OTTHUMG00000133301.7
NRXN1	ENSG00000179915.23	HGNC:8008	OTTHUMG00000129263.23
KCNK4	ENSG00000182450.13	HGNC:6279	OTTHUMG00000168006.3
GOLGA6C	ENSG00000167195.7	HGNC:32206	OTTHUMG00000172671.2
Y_RNA	ENSG00000207426.1		
SRPK2P	ENSG00000253431.1	HGNC:30303	OTTHUMG00000164363.1
LINC01255	ENSG00000267252.6	HGNC:49871	OTTHUMG00000180596.37
APBA3	ENSG00000011132.12	HGNC:580	OTTHUMG00000180915.3
AC011477.2	ENSG00000267481.1		OTTHUMG00000182368.1
AC005909.2	ENSG00000287907.1		OTTHUMG00000194944.1
AL049840.5	ENSG00000269958.1		OTTHUMG00000183946.1
RN7SKP216	ENSG00000222982.1	HGNC:45940	
MIR3120	ENSG00000283152.1	HGNC:38295	
RORB-AS1	ENSG00000224825.2	HGNC:49803	OTTHUMG00000020025.2
AC005293.1	ENSG00000285555.1		OTTHUMG00000193273.1
AL359918.2	ENSG00000233735.5		OTTHUMG00000039886.1
ACP5	ENSG00000102575.13	HGNC:124	OTTHUMG00000182036.4
AC011447.1	ENSG00000224864.4		OTTHUMG00000158058.1
RPS17P5	ENSG00000060303.5	HGNC:21352	OTTHUMG00000014833.3
AWAT2	ENSG00000147160.9	HGNC:23251	OTTHUMG00000021763.2
AL162717.1	ENSG00000285789.1		OTTHUMG00000192719.1
SNX6	ENSG00000129515.20	HGNC:14970	OTTHUMG00000140213.7
AKT2	ENSG00000105221.18	HGNC:392	OTTHUMG00000137375.23
FAM135A	ENSG00000082269.16	HGNC:21084	OTTHUMG00000014991.4
AL670379.8	ENSG00000270771.1		OTTHUMG00000184946.1
ZNF782	ENSG00000196597.13	HGNC:33110	OTTHUMG00000020310.5
OMA1	ENSG00000162600.12	HGNC:29661	OTTHUMG00000010068.7
RNU6-78P	ENSG00000199767.1	HGNC:42568	
RN7SKP260	ENSG00000252716.1	HGNC:45984	
AC005614.2	ENSG00000269749.1		OTTHUMG00000182662.2
TMEM47	ENSG00000147027.4	HGNC:18515	OTTHUMG00000021343.2
AL365273.2	ENSG00000270099.1		OTTHUMG00000184157.1
